service_id,date,exception_type
BLUS:HAAO001:1:001MFBLUS:O:43,20250619,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250620,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250623,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250624,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250625,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250626,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250627,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250630,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250701,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250702,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250703,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250704,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250707,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250708,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250709,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250710,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250711,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250714,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250715,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250716,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250717,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250718,1
BLUS:HAAO001:1:001MFBLUS:O:43,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250616,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250617,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250618,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250619,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250620,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250623,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250624,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250625,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250626,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250627,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250630,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250701,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250702,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250703,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250704,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250707,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250708,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250709,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250710,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250711,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250714,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250715,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250716,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250717,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250718,2
BLUS:HAAO001:1:001MFBLUS:O:44,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:45,20250616,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250617,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250618,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250619,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250620,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250623,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250624,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250625,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250626,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250627,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250630,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250701,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250702,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250703,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250704,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250707,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250708,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250709,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250710,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250711,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250714,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250715,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250716,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250717,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250718,1
BLUS:HAAO001:1:001MFBLUS:O:45,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250616,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250617,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250618,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250619,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250620,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250623,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250624,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250625,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250626,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250627,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250630,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250701,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250702,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250703,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250704,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250707,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250708,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250709,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250710,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250711,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250714,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250715,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250716,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250717,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250718,2
BLUS:HAAO001:1:001MFBLUS:O:46,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:47,20250616,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250617,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250618,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250619,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250620,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250623,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250624,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250625,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250626,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250627,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250630,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250701,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250702,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250703,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250704,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250707,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250708,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250709,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250710,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250711,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250714,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250715,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250716,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250717,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250718,1
BLUS:HAAO001:1:001MFBLUS:O:47,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250616,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250617,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250618,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250619,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250620,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250623,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250624,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250625,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250626,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250627,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250630,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250701,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250702,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250703,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250704,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250707,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250708,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250709,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250710,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250711,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250714,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250715,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250716,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250717,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250718,2
BLUS:HAAO001:1:001MFBLUS:O:48,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:49,20250616,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250617,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250618,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250619,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250620,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250623,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250624,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250625,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250626,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250627,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250630,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250701,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250702,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250703,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250704,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250707,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250708,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250709,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250710,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250711,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250714,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250715,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250716,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250717,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250718,1
BLUS:HAAO001:1:001MFBLUS:O:49,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250616,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250617,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250618,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250619,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250620,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250623,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250624,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250625,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250626,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250627,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250630,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250701,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250702,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250703,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250704,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250707,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250708,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250709,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250710,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250711,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250714,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250715,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250716,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250717,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250718,2
BLUS:HAAO001:1:001MFBLUS:O:50,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250616,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250617,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250618,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250619,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250620,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250623,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250624,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250625,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250626,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250627,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250630,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250701,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250702,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250703,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250704,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250707,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250708,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250709,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250710,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250711,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250714,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250715,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250716,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250717,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250718,2
BLUS:HAAO001:1:001MFBLUS:O:51,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:52,20250616,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250617,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250618,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250619,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250620,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250623,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250624,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250625,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250626,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250627,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250630,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250701,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250702,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250703,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250704,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250707,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250708,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250709,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250710,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250711,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250714,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250715,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250716,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250717,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250718,1
BLUS:HAAO001:1:001MFBLUS:O:52,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:53,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:54,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:55,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:56,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:57,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:58,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:59,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:60,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:61,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:62,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:63,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:64,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:65,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:66,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:67,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:68,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:69,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:70,20250825,2
BLUS:HAAO001:1:001MFBLUS:O:71,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:1,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:2,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:3,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:4,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:5,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:6,20250616,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250617,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250618,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250619,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250620,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250623,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250624,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250625,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250626,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250627,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250630,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250701,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250702,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250703,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250704,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250707,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250708,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250709,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250710,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250711,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250714,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250715,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250716,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250717,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250718,1
BLUS:HAAO001:1:001MFBLUS:I:6,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250616,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250617,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250618,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250619,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250620,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250623,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250624,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250625,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250626,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250627,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250630,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250701,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250702,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250703,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250704,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250707,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250708,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250709,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250710,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250711,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250714,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250715,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250716,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250717,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250718,2
BLUS:HAAO001:1:001MFBLUS:I:7,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:8,20250616,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250617,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250618,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250619,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250620,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250623,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250624,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250625,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250626,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250627,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250630,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250701,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250702,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250703,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250704,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250707,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250708,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250709,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250710,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250711,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250714,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250715,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250716,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250717,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250718,1
BLUS:HAAO001:1:001MFBLUS:I:8,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250616,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250617,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250618,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250619,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250620,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250623,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250624,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250625,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250626,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250627,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250630,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250701,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250702,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250703,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250704,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250707,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250708,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250709,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250710,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250711,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250714,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250715,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250716,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250717,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250718,2
BLUS:HAAO001:1:001MFBLUS:I:9,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:10,20250616,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250617,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250618,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250619,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250620,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250623,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250624,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250625,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250626,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250627,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250630,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250701,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250702,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250703,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250704,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250707,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250708,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250709,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250710,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250711,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250714,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250715,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250716,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250717,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250718,1
BLUS:HAAO001:1:001MFBLUS:I:10,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250616,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250617,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250618,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250619,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250620,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250623,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250624,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250625,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250626,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250627,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250630,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250701,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250702,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250703,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250704,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250707,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250708,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250709,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250710,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250711,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250714,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250715,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250716,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250717,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250718,2
BLUS:HAAO001:1:001MFBLUS:I:11,20250825,2
BLUS:HAAO001:1:001MFBLUS:I:12,20250616,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250617,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250618,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250619,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250620,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250623,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250624,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250625,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250626,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250627,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250630,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250701,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250702,1
BLUS:HAAO001:1:001MFBLUS:I:12,20250703,1
